time,side,spread_pts,ema1,ema2,c1,c2,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
2025.12.16 07:50,BUY,4,4285.273554625588,4285.200244586176,4285.97,4283.79,218.0000000000291,422.99999999995634,253.99999999999636,178.00000000006548,-552.0000000000437,-425.0,86.00000000005821,-205.0000000000182,-513.0000000000109,293.0000000000291
2025.12.16 08:05,BUY,4,4285.282344366365,4285.095222720719,4287.06,4284.49,257.00000000006185,42.000000000007276,-190.00000000005457,218.0000000000291,422.99999999995634,253.99999999999636,178.00000000006548,-552.0000000000437,-425.0,86.00000000005821
2025.12.16 19:30,BUY,4,4307.260449777308,4307.151023438078,4308.3,4302.91,539.0000000000327,-278.99999999999636,82.99999999999272,52.999999999974534,-234.99999999994543,82.99999999999272,507.9999999999927,63.99999999994179,178.00000000006548,367.0000000000073
2025.12.16 20:30,BUY,4,4304.987422275401,4304.695571988601,4307.76,4301.84,592.0000000000073,-143.99999999995998,334.00000000001455,-320.00000000007276,-160.99999999996726,114.00000000003274,2.999999999974534,-202.99999999997453,31.999999999970896,-72.00000000002547
2025.12.16 21:05,BUY,4,4307.114924665761,4307.091232525314,4307.34,4305.62,172.00000000002547,-567.0000000000073,-76.00000000002183,-101.9999999999527,417.0000000000073,165.99999999998545,-52.000000000043656,592.0000000000073,-143.99999999995998,334.00000000001455
2025.12.16 21:15,BUY,4,4307.069995021177,4306.986836602355,4307.86,4305.77,208.9999999999236,-156.9999999999709,172.00000000002547,-567.0000000000073,-76.00000000002183,-101.9999999999527,417.0000000000073,165.99999999998545,-52.000000000043656,592.0000000000073
2025.12.16 21:35,BUY,4,4307.056170531594,4306.979977955973,4307.78,4305.89,188.9999999999418,36.999999999989086,-354.99999999992724,121.00000000000364,208.9999999999236,-156.9999999999709,172.00000000002547,-567.0000000000073,-76.00000000002183,-101.9999999999527
2025.12.16 22:20,BUY,4,4309.679337473955,4309.506636155424,4311.32,4309.0,231.9999999999709,-307.9999999999927,-22.000000000025466,0.0,165.00000000005457,-262.00000000008004,-17.999999999938154,360.99999999996726,206.00000000004002,188.9999999999418
2025.12.16 22:45,BUY,4,4309.583571841127,4309.576579403351,4309.65,4309.19,46.00000000000364,25.99999999993088,22.000000000025466,-215.99999999998545,-44.99999999998181,231.9999999999709,-307.9999999999927,-22.000000000025466,0.0,165.00000000005457
2025.12.17 01:25,BUY,33,4304.469902929706,4304.283576922307,4306.24,4304.2,203.99999999999636,109.99999999994543,-47.999999999956344,128.99999999999636,0.0,-128.99999999999636,89.00000000003274,-177.00000000004366,234.00000000001455,-30.00000000001819
